item_id,asset_type,year_month,mean_price,tx_count,price_direction,price_vs_ma3,price_chg_lag1,price_chg_lag2,price_chg_lag3,score_ch1,score_ch2,score_ch3,score_ch4,score_ch5,model_b_channels
sneakers_jordan1,sneakers,2022-02,218.12,2,0,0.9844737317205272,,,,1.7189662338944225,2.859743202299348,7.279105173386645,0.4592820605367982,0.7183479848195553,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2022-03,216.67,1,0,0.98517710180512,-0.0305777777777777,,,0.7242876429746862,1.0614697478005224,0.5631152606775988,-1.886384922635468,0.7808454219271601,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2022-04,212.68,2,0,0.9854356186387012,-0.0066477168531084,-0.0305777777777777,,0.420747227905283,0.0852649509235173,1.0309370395605046,-2.0099988645339937,-0.061250303247005,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2022-05,200.0,2,0,0.95336458250576,-0.0184151013061336,-0.0066477168531084,-0.0305777777777777,-0.1769938971544646,1.3697466504413098,1.7725122739853267,-1.7903517794143822,0.4103891074790152,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2022-06,185.87,2,0,0.9316013699774456,-0.0596200865149521,-0.0184151013061336,-0.0066477168531084,-0.3824674088937528,0.5990567059045505,-0.9234283937465348,-1.059260753602245,0.1402170116515671,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2022-07,181.16,2,0,0.958467805936194,-0.0706499999999999,-0.0596200865149521,-0.0184151013061336,-0.3264291784194015,3.373534957280381,-0.5271918847254492,-1.691920305873519,0.4935607307017274,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2022-08,185.51,2,1,1.0072211966554458,-0.025340291601657,-0.0706499999999999,-0.0596200865149521,-0.2563813903264623,1.0614697478005224,0.1050352081214542,-0.5562109690289399,0.429587777439886,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2022-09,177.54,1,0,0.978703074180923,0.0240119231618458,-0.025340291601657,-0.0706499999999999,-0.4665247546052798,-0.4285268040575158,-0.3429747453103975,-1.722698878310662,0.3577284447329872,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2022-10,177.18,2,0,0.9839142587416472,-0.0429626435232601,0.0240119231618458,-0.025340291601657,-0.3544482936565772,0.5476779928194891,-0.1914854280492974,0.6111763141226988,0.3573892456170707,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2022-11,181.52,2,1,1.015515440847382,-0.0020277120648867,-0.0429626435232601,0.0240119231618458,0.1172068128358799,0.5990567059045505,-0.29765929925108,-0.3116812068416379,0.8176315660482986,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2022-12,180.07,2,0,1.0026727546077174,0.0244948639801332,-0.0020277120648867,-0.0429626435232601,0.4114075228262244,2.037674544677527,1.0487786282263714,-1.2570230745538875,0.7537603725212322,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2023-01,177.9,2,0,0.9892676416615692,-0.0079881004847951,0.0244948639801332,-0.0020277120648867,-0.0649174362057618,0.2394010901787016,0.5449452992142008,-1.6996149489828047,-0.596353868560992,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2023-02,171.74,1,0,0.972645409752506,-0.0120508691064585,-0.0079881004847951,0.0244948639801332,-0.5225629850796312,-0.4285268040575158,-0.3429747453103975,0.4158123234908333,-0.0777353802805442,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2023-03,168.48,2,0,0.9755269049641008,-0.0346261944912872,-0.0120508691064585,-0.0079881004847951,-0.737376201897978,-0.4285268040575158,-0.3429747453103975,-0.2411303232681868,0.0765323776382547,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2023-04,170.29,2,1,1.0007051771757651,-0.0189821823686969,-0.0346261944912872,-0.0120508691064585,-0.6066203307911583,0.5990567059045505,0.8267986170952216,1.8206343083004324,-0.2456219827033884,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2023-05,160.15,2,0,0.96298003687966,0.0107431149097816,-0.0189821823686969,-0.0346261944912872,-0.7840747272932709,-0.4285268040575158,-0.3429747453103975,0.7015134228343133,0.4722251063105831,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2023-06,161.59,2,1,0.9852448021462108,-0.0595454812378882,0.0107431149097816,-0.0189821823686969,-0.8027541374513879,-0.4285268040575158,-0.3429747453103975,1.1138263769760408,-0.2747422268048152,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2023-07,156.16,2,0,0.9802887633396108,0.0089915704027474,-0.0595454812378882,0.0107431149097816,-0.7840747272932709,0.5476779928194891,0.2581663893702108,1.6583472899954963,0.5253945677304858,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2023-08,154.35,1,0,0.9808303325566616,-0.0336035645770159,0.0089915704027474,-0.0595454812378882,-0.8634622204652685,-0.4285268040575158,-0.3429747453103975,1.1917721123688056,0.1562441698786192,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2023-09,155.07,2,1,0.9992052923235536,-0.0115906762295081,-0.0336035645770159,0.0089915704027474,-0.9428497136372664,-0.4285268040575158,-0.3429747453103975,-0.0037955520402171,-0.2747252668490194,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2023-10,148.55,2,0,0.9730986745856716,0.0046647230320699,-0.0115906762295081,-0.0336035645770159,-0.9615291237953834,-0.4285268040575158,-0.3429747453103975,0.5338301613098784,-0.6101762325345872,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2023-11,147.47,2,0,0.980757720188876,-0.0420455278261429,0.0046647230320699,-0.0115906762295081,-0.8868114831629149,-0.4285268040575158,-0.3429747453103975,0.8528080938402697,0.1165917932279868,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2023-12,150.0,2,1,1.008923366665172,-0.0072702793672164,-0.0420455278261429,0.0046647230320699,-0.9241703034791492,-0.4285268040575158,-0.3429747453103975,0.0365763416760353,-1.4054285598006913,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2024-01,146.74,2,0,0.991017761869386,0.0171560317352681,-0.0072702793672164,-0.0420455278261429,-1.0035577966511469,-0.4285268040575158,-0.3429747453103975,0.2133532723296262,-0.126410453414554,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2024-02,134.78,1,0,0.9370133481646272,-0.0217333333333332,0.0171560317352681,-0.0072702793672164,-1.0175673542697348,-0.4285268040575158,-0.3429747453103975,-0.9300507076242386,-0.0215300867731894,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2024-03,136.23,2,1,0.9783123877917412,-0.0815047021943574,-0.0217333333333332,0.0171560317352681,-1.092284994902203,-0.4285268040575158,-0.3429747453103975,0.0942361997806831,-0.3509263482396486,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2024-04,134.78,2,0,0.9964267231819416,0.0107582727407626,-0.0815047021943574,-0.0217333333333332,-1.1436533728370253,-0.4285268040575158,-0.3429747453103975,-0.2610164788363409,-0.0877247942442835,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2024-05,127.17,2,0,0.9581345120297352,-0.010643764222271,0.0107582727407626,-0.0815047021943574,-1.1670026355346717,4.195603614902201,-0.7909846987422493,0.8966775526061974,-0.2158572602817204,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2024-06,115.94,2,0,0.9204265791632488,-0.0564623831428995,-0.010643764222271,0.0107582727407626,-1.223040866009023,-0.4285268040575158,-0.3429747453103975,-0.5792948983567971,1.4583786960144625,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2024-07,119.57,1,1,0.9890537112606154,-0.0883069906424471,-0.0564623831428995,-0.010643764222271,-1.2510599812461989,-0.4285268040575158,-0.3429747453103975,0.1951659340713145,0.2648557267950647,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2024-08,121.02,2,1,1.0183154292766388,0.0313092979127134,-0.0883069906424471,-0.0564623831428995,-1.0969548474417326,-0.4285268040575158,-0.3429747453103975,0.8644999541491842,-0.792309197825922,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2024-09,113.04,2,0,0.95896841331335,0.0121267876557664,0.0313092979127134,-0.0883069906424471,-1.17634234061373,-0.4285268040575158,-0.3429747453103975,-0.7537734291206013,-1.2218879181783031,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2024-10,112.68,2,0,0.9749091538328432,-0.0659395141298958,0.0121267876557664,0.0313092979127134,-1.2137011609299644,-0.4285268040575158,-0.3429747453103975,-0.7726602803888482,0.3407854488929608,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2024-11,115.58,2,1,1.0159390565484911,-0.0031847133757961,-0.0659395141298958,0.0121267876557664,-1.1576629304556132,-0.4285268040575158,-0.3429747453103975,0.4942577110335516,-0.1543943804776607,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2024-12,117.03,2,1,1.0167974745865795,0.0257365992190272,-0.0031847133757961,-0.0659395141298958,-1.24172027616714,-0.4285268040575158,-0.3429747453103975,1.6478545948464702,-1.2323013310369382,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2025-01,102.9,1,0,0.920091800542458,0.0125454230835784,0.0257365992190272,-0.0031847133757961,-1.1670026355346717,-0.4285268040575158,-0.3429747453103975,-0.1669819442150695,-1.221429999371816,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2025-02,102.53,2,0,0.9538857532717236,-0.1207382722378876,0.0125454230835784,0.0257365992190272,-1.3771459998134892,-0.4285268040575158,-0.3429747453103975,0.5162424056315108,0.1405901306790752,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2025-03,106.88,2,1,1.0266722167077582,-0.0035957240038873,-0.1207382722378876,0.0125454230835784,-1.30709821172055,-0.4285268040575158,-0.3429747453103975,0.1666857615239581,0.0057584821022885,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2025-04,103.98,2,0,0.9953731771913592,0.0424266068467764,-0.0035957240038873,-0.1207382722378876,-1.391155557432077,-0.4285268040575158,-0.3429747453103975,0.1585913966947094,0.8961222414713639,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2025-05,105.44,2,1,1.000063231109706,-0.027133233532934,0.0424266068467764,-0.0035957240038873,-1.2510599812461989,-0.4285268040575158,-0.3429747453103975,0.6885224669355191,-2.4404268221965384,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2025-06,102.17,1,0,0.9836965242786996,0.0140411617618771,-0.027133233532934,0.0424266068467764,-1.30709821172055,-0.4285268040575158,-0.3429747453103975,1.20616209428747,-0.7569137700800411,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2025-07,102.53,2,1,0.9917779067517896,-0.0310128983308042,0.0140411617618771,-0.027133233532934,-1.3164379167996083,0.5990567059045505,0.5742799357936624,0.8560058675999728,-0.357761210425365,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2025-08,109.42,2,1,1.0450146440850632,0.0035235391993735,-0.0310128983308042,0.0140411617618771,-1.0642658796650275,-0.4285268040575158,-0.3429747453103975,0.8769912578980249,-0.5266484502401627,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2025-09,109.42,2,0,1.0214394623020195,0.0671998439481127,0.0035235391993735,-0.0310128983308042,-1.1296438152184374,0.4449205666493663,-0.6746312708169968,0.0140919949281224,-0.4504304088937376,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2025-10,104.35,2,0,0.9686252668708808,0.0,0.0671998439481127,0.0035235391993735,-1.120304110139379,-0.4285268040575158,-0.3429747453103975,1.0505704147919124,-0.6157560579914128,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2025-11,109.78,2,1,1.017895224849328,-0.0463352220800585,0.0,0.0671998439481127,-1.0829452898231446,-0.4285268040575158,-0.3429747453103975,-0.6742288068479849,0.5269548836637015,"score_ch3,score_ch4"
sneakers_jordan1,sneakers,2025-12,94.93,1,0,0.921471558920598,0.052036415908002,-0.0463352220800585,0.0,-1.2603996863252571,-0.4285268040575158,-0.3429747453103975,0.3569533002262968,-0.0088440398379143,"score_ch3,score_ch4"
sneakers_panda,sneakers,2022-02,274.64,1,0,0.9516780151428522,,,,0.0378193196638822,-0.4285268040575158,-0.3429747453103975,-1.413414197489371,0.5587039209134805,"score_ch3,score_ch4"
sneakers_panda,sneakers,2022-03,267.39,2,0,0.9498081841432224,-0.0921892043764254,,,0.3273501771146975,-0.4285268040575158,-0.3429747453103975,-1.258422100573758,0.4058777592373265,"score_ch3,score_ch4"
sneakers_panda,sneakers,2022-04,247.1,1,0,0.939388947321734,-0.0263981939994174,-0.0921892043764254,,0.770986168369979,-0.4285268040575158,-0.3429747453103975,-1.4180109972689443,0.0325552122596876,"score_ch3,score_ch4"
sneakers_panda,sneakers,2022-05,237.31,2,0,0.9469672785315244,-0.0758816709675006,-0.0263981939994174,-0.0921892043764254,0.6355604447236299,-0.4285268040575158,-0.3429747453103975,-0.3641446825867681,-0.1390795403940332,"score_ch3,score_ch4"
sneakers_panda,sneakers,2022-06,209.78,2,0,0.9065817715611,-0.0396195872116551,-0.0758816709675006,-0.0263981939994174,0.6168810345655129,-0.4285268040575158,-0.3429747453103975,-0.9072665695863537,-0.2731649509158037,"score_ch3,score_ch4"
sneakers_panda,sneakers,2022-07,218.84,1,1,0.9858693856711668,-0.1160085963507648,-0.0396195872116551,-0.0758816709675006,1.308019210415846,1.8835384054223432,0.2576191013743252,-1.1860724692604738,-0.8179526509892053,"score_ch3,score_ch4"
sneakers_panda,sneakers,2022-08,212.31,2,0,0.9937590688530727,0.0431881018209552,-0.1160085963507648,-0.0396195872116551,1.9057603354755928,-0.4285268040575158,-0.3429747453103975,-0.2239422893097822,0.1102487697603492,"score_ch3,score_ch4"
sneakers_panda,sneakers,2022-09,194.93,1,0,0.9340499616662408,-0.029839151891793,0.0431881018209552,-0.1160085963507648,1.6582581508805418,-0.4285268040575158,-0.3429747453103975,-1.7174025655211536,-0.1404024169461073,"score_ch3,score_ch4"
sneakers_panda,sneakers,2022-10,188.05,2,0,0.9476893614876784,-0.0818614290424378,-0.029839151891793,0.0431881018209552,1.5975500678666612,-0.4285268040575158,-0.3429747453103975,-2.6130790095280134,-0.5786815946217453,"score_ch3,score_ch4"
sneakers_panda,sneakers,2022-11,185.51,1,0,0.978961811113652,-0.0352947211819627,-0.0818614290424378,-0.029839151891793,2.1719419302287624,-0.4285268040575158,-0.3429747453103975,0.3762398732145065,0.1378086979285604,"score_ch3,score_ch4"
sneakers_panda,sneakers,2022-12,200.36,2,1,1.0473236688040146,-0.0135070459984047,-0.0352947211819627,-0.0818614290424378,2.839730843381449,4.195603614902201,-0.6153052520630111,-0.2041560641716189,-0.6709267941952224,"score_ch3,score_ch4"
sneakers_panda,sneakers,2023-01,181.52,2,0,0.9597631258922432,0.0800495930138538,-0.0135070459984047,-0.0352947211819627,2.372745589428521,-0.4285268040575158,-0.3429747453103975,-0.7986421921864365,-0.6294257823628454,"score_ch3,score_ch4"
